ID,Author,DateTimeStamp,Body,Thread,PostsInThread
45925,Brian's Mail list account,2018-08-26 08:53:43.420557693,"The point is that  as far as I am aware nobody built in any kind of support for sound cards for a dos machine, only external synths. This was due to the slower processors and lack of memory, remember only 640k of ram was available, most higher amounts were paged into the standard address space like in the old home computers of the 80s did to get more memory. Doing this involved a lot of code to operate the hardware paging and allow access of code into pages which normally shared the same address space, slowing things down a lot due to having to store the registers and stacks and then do the switch etc. It was a nightmare. Nurse the screens!Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",Screen Reader under DOS,31
45930,Arno Schuh,2018-08-26 09:12:13.502810716,"Hi,the only screenreaders I surely know that run under DOS used external devices to speak.I never run Jaws for DOS, but probably JfD was able to use a build-in soundcard to speech. In the past Jaws for DOS was available for free from the download area (of HJ, not sure if it still was available from FS and todays distributer).If you try to setup such an old screenreader on a modern computer I suppose the biggest problem would be the soundcard. As said before, I never used Jaws for DOS, and so I don't know if Jaws requires a specific type of soundcards.I remember that some screenreaders for DOS I tested in DOS times needs i. e. soundcards from creative Labs like SoundBlaster Pro (the TalkingBlaster screenreader comes to mind).Soundcards from other manifactures at last have to run in a legacy mode that comes close to the SB specifications.GreetingsArnoAm Sonntag, 26. August 2018 02:06 schrieb Howard Traxler <howard@...>:",Screen Reader under DOS,31
45932,Gene,2018-08-26 09:25:04.415327067,"Devices like the Braille 'N Speak have the ability 
to accept output from a lot of screen-readers.  I don't know what newer 
note takers can do  They may no longer accommodate DOS 
screen-readers.  
 
I seem to vaguely remember some way to get ASAP to 
work with at least some Windows sound cards in the command prompt but I have no 
idea if the method applies now or to what you are doing.  You may want to 
look up the subject.
 
Gene",Screen Reader under DOS,31
45935,Shaun Everiss,2018-08-26 09:32:04.938004391,"No, nvda is not a dos machine.There is a way to get nvda working in dosbox however.",Screen Reader under DOS,31
45936,Shaun Everiss,2018-08-26 09:36:20.633863646,"Well if you really want to use old dos, you could run a 32 bit version of windows either a vm or a full version on a system as long as you realise it will only see the first 4gb of ram, you don't need that much in dos though though.",Screen Reader under DOS,31
45938,Shaun Everiss,2018-08-26 09:38:38.737405362,"It may be better to get a system build it with linux, ubuntu mate or sonar gnu which is arch, load dosbox and run it in ssh mode or dosemu in ssh mode.dosemu is a really old thing but you can run it in linux easily enough.Running a 32 bit windows you can play games on dos with it not at the old speeds of a 386 processer but good enough.",Screen Reader under DOS,31
45952,JM Casey,2018-08-26 15:22:37.909157364,"There's a version of DosBox that some people made, called Talking Dos Box. It comes with a few screen-readers and one of them is jAWS for Dos. I haven't tried it at all, though.",Screen Reader under DOS,31
46041,"Ervin, Glenn",2018-08-27 15:39:52.383806399,"Jaws For Dos did with SmoothTalker, using the SoundBlaster soundcard.It was not a reliable screenreader, I think the aforementioned memory issues were the problem.Glenn",Screen Reader under DOS,31
46062,Howard Traxler,2018-08-27 19:49:00.487945042,"Well, I think I can use vocal-eyes or jaws for dos or soft vert with one of those decTalk boards or and echo plus or lite talk.  I'll just have to find a system board that has an ISA slot.  I have a few 386 machines that'll do it.",Screen Reader under DOS,31
46063,"Ervin, Glenn",2018-08-27 19:52:28.860895726,"I wish someone would make a little box with an ISA slot in it, with a UsB cable, so we could use those old internal synths.Glenn",Screen Reader under DOS,31
46065,Antony Stone,2018-08-27 20:08:55.150985301,You mean http://arstech.com/install/ecom-prodshow/usb2isar.html ?Anony.,Screen Reader under DOS,31
46067,"Ervin, Glenn",2018-08-27 20:18:12.158033524,"Wow, I have searched for those before, and did not find anything, but 150 dollars is a bit much, I think I could buy an old external synth for that.Cool though, thanks.Glenn",Screen Reader under DOS,31
46078,Travis Siegel,2018-08-27 22:43:51.270137896,"Provox was a free opensource dos screen reader.  You need a hardware synth for it to work, but otherwise, it's free for anyone to use.  I believe the zip file you need to hunt for is provox7.zip.  I have the source code around here somewhere, as I'd actually intended to keep developoing it after the original author gave up on it, but I never did anything with it. Perhaps, if I can track down the code I have stashed somewhere for the dos version of windowbridge (don't remember what it was called) I can release that as public domain, (not opensource, since I'm not allowed to release the source), but public domain would make it free for anyone to use.  I don't think I have source for it, since those cds got lost in my move from Alabama to Virginia, but if I do manage to track it down, I have no problem posting it for anyone who wants to use it.",Screen Reader under DOS,31
46085,Howard Traxler,2018-08-28 01:16:58.994904330,"How about an old 386 machine which has an ISA slot, running a terminal program connected via a serial port.  There's your external synthesizer.",Screen Reader under DOS,31
46087,Isaac,2018-08-28 01:21:50.785315837,"Wow, you took it way back with vert.",Screen Reader under DOS,31
46088,Howard Traxler,2018-08-28 01:23:55.499910788,Did you mean slimware windows bridge?  I have all the files here in an archive; but one needs the disks with the install code to use it.  I don't think I have the disks any more.,Screen Reader under DOS,31
46089,Travis Siegel,2018-08-28 01:30:33.884475870,"Yeah, slimware was the one.  It became slimware windows bridge after it had a windows version, which according to an interview I saw once, was the first screen reader for windows, but the dos version was pretty good from what I understand.  I never used it myself, even after obtaining source code rights, because of not having a dos computer at the time.  I have one now, but I can't find the source anymore, so unfortunately, that's a nonstarter.  I'll dig around in my various archive locations, and see if I can find the executablesand post them on softcon's file page.  Don't how useful it will be to anyone, but what the heck.",Screen Reader under DOS,31
46090,Howard Traxler,2018-08-28 01:37:20.145630172,"Yeh, each copy of soft vert was keyed to the owner's name.  I figured out that, by editing the executable, replacing the name with nothing would make it a generic copy.  I don't think it's public domain now; but that might be the next best.",Screen Reader under DOS,31
46103,Ian Blackburn,2018-08-28 04:50:38.779533594,Yes that was a good one soft vert I had thatSo was artic Business visionIan,Screen Reader under DOS,31
46108,Josh Kennedy,2018-08-28 13:04:30.356283994,"it would be nice, and cool, if someone with an old keynote gold could get that synth running under mame. mame is an emulator. right now, to play around with and use keynote gold, I have to use the 15 minute demo of keynote gold multimedia inside talking dosBox inside of windows 3.1, using the keynote demo player.",Screen Reader under DOS,31
46111,"Ervin, Glenn",2018-08-28 14:14:08.804290406,That sounds more like a Goldberg machine.Smiles.Glenn,Screen Reader under DOS,31
49623,Rechell Schwartz,2018-10-23 15:01:20.312201930,"Hello,
 
I have been using NVDA on a laptop that is connected to an external keyboard.

I need to temporarily travel, and will need to use the native laptop keyboard.
 
Am I need to go through a complete learning curve again ( I see from the user’s guide that many of the commands are different) or is there nay workaround or tips on this?
 
Thanks, 
Rechell Schwartz
Guardian Life Insurance Companyn
IT - BTS Group UI/UX

(212)919-3853
 

 
----------------------------------------- This message, and any attachments to it, may contain information that is privileged, confidential, and exempt from disclosure under applicable law. If the reader of this message is not the intended recipient, you are notified that any use, dissemination, distribution, copying, or communication of this message is strictly prohibited. If you have received this message in error, please notify the sender immediately by return e-mail and delete the message and any attachments. Thank you.",Switching from Desktop to Laptop Keyboard,31
49624,Brian Vogel,2018-10-23 15:05:56.837419162,"Rechell,           What is the make & model of the laptop?   You should only need to switch to laptop layout if it's a smaller/older laptop that does not have a numberpad as part of the built-in keyboard.  You also have the option of acquiring an external numberpad, and they're cheap and small, if you want some thing portable for travel and happen to have a laptop sans number pad on the keyboard.-- 
Brian - Windows 10 Home, 64-Bit, Version 1809, Build 17763  
The terrible state of public education has paid huge dividends in ignorance.  Huge.  We now have a country that can be told blatant lies — easily checkable, blatant lies — and I’m not talking about the covert workings of the CIA. When we have a terrorist attack, on September 11, 2001 with 19 men — 15 of them are Saudis — and five minutes later the whole country thinks they’re from Iraq — how can you have faith in the public? This is an easily checkable fact. The whole country is like the O.J. Simpson jurors.
      ~ Fran Lebowitz in Ruminator Magazine interview with Susannah McNeely (Aug/Sept 2005)",Switching from Desktop to Laptop Keyboard,31
49625,Joseph Lee,2018-10-23 15:17:08.067765364,"Hi,Most commands that uses Numpad are shifted to main keyboard area on laptop layout. In a way, the laptop layo8ut commands makes slightly more sense (especially object navigation commands, but that’s a bit ahead of the story at the moment).Speaking of commands, tasks and what not: if I’m not mistaken, based on conversations we had so far, I think you’re having a conflict between an important task or two at hand and suddenly being thrusted into a new screen reader world. Am I correct? If yes, I advise focusing more on the task at hand and how to accomplish it using concepts and commands more than keyboard layout.To others: some of you might say that it is important to teach people how to use screen readers and commands. I’d argue that, sometimes it is better to let people focus on their work more than the technology that gives them access to information on screen. For this reason, a screen reader expert (or a prospective one) must not only become a teacher, but also a counsellor willing to listen, diagnose, and offer pragmatic solutions that fits the context at hand. Many expert certification programs (including the one offered by NV Access) tells you how things work and what to do for given situations (or simulations), but they won’t teach you how to become a good listener and diagnosing issues beyond the technology they’re teaching; becoming a good listener and able to recognize, diagnose, and offer solutions and advice for issues beyond NVDA takes time to master (and even if we try to teach uniformity, people have different worldviews within their minds and souls).I may need to devote an entire thread regarding what it truly means to be an NVDA expert and influential add-on developer…Cheers,Joseph",Switching from Desktop to Laptop Keyboard,31
49627,Brian Vogel,2018-10-23 15:35:03.707942607,"Joseph,          Not that all you say is not true, but given the dearth of information we have about the actual hardware being used Ms. Schwartz may be putting the proverbial cart before the horse.  I know a lot of folks who have laptops that, when using them ""as though they were a desktop,"" elect to use and external keyboard (and mouse, where appropriate).   In the case of some of my screen reader users (JAWS or NVDA) they simply presume that if they drop the external keyboard that they must switch to laptop keyboard layout.  That is generally not the case unless one has a netbook, or similar, where the number pad is not a part of the keyboard.  Since I know of relatively few people who have laptops smaller than a 15"" screen, they generally have a number pad on their keyboard.           I just wanted to point out that if the laptop has a number pad as part of its keyboard there is no need to go to laptop layout.  I've never used laptop layout in either NVDA or JAWS and all I use are laptops with their native keyboards.-- 
Brian - Windows 10 Home, 64-Bit, Version 1809, Build 17763  
The terrible state of public education has paid huge dividends in ignorance.  Huge.  We now have a country that can be told blatant lies — easily checkable, blatant lies — and I’m not talking about the covert workings of the CIA. When we have a terrorist attack, on September 11, 2001 with 19 men — 15 of them are Saudis — and five minutes later the whole country thinks they’re from Iraq — how can you have faith in the public? This is an easily checkable fact. The whole country is like the O.J. Simpson jurors.
      ~ Fran Lebowitz in Ruminator Magazine interview with Susannah McNeely (Aug/Sept 2005)",Switching from Desktop to Laptop Keyboard,31
49628,Gene,2018-10-23 15:36:16.545369799,"Just get a USB numpad and you can use the desktop 
layout, which you are using.  I vigorously dislike the laptop layout.  
The desktop layout has consistent patterns in its layout, the laptop layout has 
a much less consistent layout.  
 
Gene",Switching from Desktop to Laptop Keyboard,31
49629,Joseph Lee,2018-10-23 15:44:57.329515883,"Hi,This works if the laptop keyboard has an embedded numpad. I know at least one brand that doesn’t even include an embedded numpad (ThinkPad is a notable case). I think, at this point, we may need more info from Rechell regarding what computer she’s got and tasks at hand.Cheers,Joseph",Switching from Desktop to Laptop Keyboard,31
49632,Sarah k Alawami,2018-10-23 16:37:42.571817808,"I never use the dekstop layout and my lpatop has a number pad. I refuse to use the desktop as the keys are easier to reach and the configuration just  makes more sense to me. The switch should be easy and the learningn curve is not that hard, if you practice.",Switching from Desktop to Laptop Keyboard,31
49633,Brian Vogel,2018-10-23 16:51:56.483420603,"On Tue, Oct 23, 2018 at 12:37 PM, Sarah k Alawami wrote:
The switch should be easy and the learning curve is not that hard, if you practice.
Speak for yourself on that count.I have no issue with anyone preferring one layout over the other, and those who learned under and use the laptop layout (for whatever reason) tend to be driven crazy by the desktop layout and vice versa.I have yet to encounter someone who doesn't find the learning curve maddening and long if they are forced to switch from one layout to another. -- 
Brian - Windows 10 Home, 64-Bit, Version 1809, Build 17763  
The terrible state of public education has paid huge dividends in ignorance.  Huge.  We now have a country that can be told blatant lies — easily checkable, blatant lies — and I’m not talking about the covert workings of the CIA. When we have a terrorist attack, on September 11, 2001 with 19 men — 15 of them are Saudis — and five minutes later the whole country thinks they’re from Iraq — how can you have faith in the public? This is an easily checkable fact. The whole country is like the O.J. Simpson jurors.
      ~ Fran Lebowitz in Ruminator Magazine interview with Susannah McNeely (Aug/Sept 2005)",Switching from Desktop to Laptop Keyboard,31
49634,Chris,2018-10-23 17:23:31.640854771,"Same here, my laptop has a keypad also, If you can get away with just using the desktop layout then stick with that option short term",Switching from Desktop to Laptop Keyboard,31
49636,Sarah k Alawami,2018-10-23 19:46:52.483364037,Nah I'm good. The keys really are easier for me to reach with my small ish hands and my long ish fingers. He less hand movement I need to do the better. I've ben on a laptop probably  since 2002 and that's  all I know. I've always had issues with desktop layouts and never ever learn them.,Switching from Desktop to Laptop Keyboard,31
49637,Brian's Mail list account,2018-10-23 20:06:19.862777865,"Each to their own we are all different.I did try the laptop on a machine we have that logs in postal wallets, but as I use a desktop at home it just confused the heck out of my brain!Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",Switching from Desktop to Laptop Keyboard,31
49638,Brian's Mail list account,2018-10-23 20:10:55.058136151,"It is definitely hard to put yourself in somebody elses shoes and if you like, see the wood for the trees without spending a fair amount of time with that person and that is sadly not always possible in these busy days. Its hard also to teach organised thinking. Many people are pretty random and do not  look at what they need to do  with an overview so they can work to a logical method that shows progress in the learning enough to not lose confidence that they can do it.Brianbglists@...Sent via blueyonder.Please address personal E-mail to:-briang1@..., putting 'Brian Gaff'in the display name field.",Switching from Desktop to Laptop Keyboard,31
49639,Sarah k Alawami,2018-10-23 20:21:21.138045562,"Tha'ts true I don't often have time to see the bigger picture. I learn what I can, and tht's pretty much it.  I remember when I used to be someoen who coudl read a manual in about 3 hours and memorise everything about what ever it was when I was reading. Now not so much. Lol! Which is why I'm on this list. Hehahahaha.Take care",Switching from Desktop to Laptop Keyboard,31
49705,Lenron,2018-10-25 17:45:10.601604679,I adore desktop mode. It's what I started out with so I just stickwith it. Even when I am using a laptop I tend to prefer laptops withthe full keyboard. These days i hate that a fiar bit of keyboards havedecided that we don't need the aplications key anymore.,Switching from Desktop to Laptop Keyboard,31
49712,Daniel Damacena,2018-10-25 21:44:05.358982802,Totally agree. Sent from Mail for Windows 10,Switching from Desktop to Laptop Keyboard,31
49714,Daniel Damacena,2018-10-25 21:56:48.620067865,I think you are right. To press shift + f10 is really annoying. Sent from Mail for Windows 10,Switching from Desktop to Laptop Keyboard,31
49715,Lenron,2018-10-25 21:58:14.865678651,if anyone knows of a keyboard I can purchase with the applications keyplease let me know.,Switching from Desktop to Laptop Keyboard,31
49717,Gene,2018-10-25 23:19:13.013187167,"I suspect if you had been doing it as long as you 
used the context menu key, you would take it for granted.
 
Gene",Switching from Desktop to Laptop Keyboard,31
49718,Gene,2018-10-25 23:20:35.188056171,"Does it matter if it is a wireless keyboard or 
not?  
 
Gene",Switching from Desktop to Laptop Keyboard,31
49719,Lenron,2018-10-26 00:31:35.311522682,"At this point it doesn't matter, I will take what I can get. It's beendriving me mad trying to find one.",Switching from Desktop to Laptop Keyboard,31
49720,Daniel Damacena,2018-10-26 00:59:24.062756625,"perhaps you are right, but i have been using my laptop keyboard for a year now and I did not get used.Finding the f10 key is not as easy as finding applications, since you have so many keys in the same line. Maybe I can use a sticker so that I can touch and find it quickly.Enviada via iPhoneEm 25 de out de 2018, à(s) 21:31, Lenron <lenron93@...> escreveu:",Switching from Desktop to Laptop Keyboard,31
49721,Brian Vogel,2018-10-26 01:16:01.687906483,"On Thu, Oct 25, 2018 at 05:58 PM, Lenron wrote:
if anyone knows of a keyboard I can purchase with the applications keyplease let me know.
https://www.walmart.com/ip/Onn-Soft-Touch-Wireless-Keyboard-And-Mouse-Black/16794991https://www.walmart.com/ip/Logitech-Wireless-Keyboard-and-Mouse-Combo/605403536  (and the context menu key is large on this one)https://www.walmart.com/ip/HP-K3500-Wireless-Keyboard/37881494And that's just for starters.  The applications/context menu key is far from dead. -- 
Brian - Windows 10 Home, 64-Bit, Version 1809, Build 17763  
The terrible state of public education has paid huge dividends in ignorance.  Huge.  We now have a country that can be told blatant lies — easily checkable, blatant lies — and I’m not talking about the covert workings of the CIA. When we have a terrorist attack, on September 11, 2001 with 19 men — 15 of them are Saudis — and five minutes later the whole country thinks they’re from Iraq — how can you have faith in the public? This is an easily checkable fact. The whole country is like the O.J. Simpson jurors.
      ~ Fran Lebowitz in Ruminator Magazine interview with Susannah McNeely (Aug/Sept 2005)",Switching from Desktop to Laptop Keyboard,31
49722,Travis Siegel,2018-10-26 01:32:46.269949719,"logitech 820-006477 is the wireless keyboard I have, and it has a full sized numpad on it.  It came with the all-in-one computer I purchased nearly 2 years ago, and I've not had to change the batteries yet.  It's beginning to drop characters here and there, but I don't know if that's a battery problem, or a keyboard needs cleaned problem, especially since it doesn't always happen, but it's quite a nice keyboard if you can find it.",Switching from Desktop to Laptop Keyboard,31
49723,Travis Siegel,2018-10-26 01:44:25.080011798,"And, I forgot to mention, yes, it does have an applications key.",Switching from Desktop to Laptop Keyboard,31
49724,Gene,2018-10-26 01:47:58.441710892,"I'm not sure why that is.  while it may not be 
as convenient as alt f4, I would think that muscle memory would cause you to 
land at about the right place after you got used to it.
 
Gene",Switching from Desktop to Laptop Keyboard,31
49725,Travis Siegel,2018-10-26 01:50:22.389171923,"Apparently, the 820-006477 is the part number, the model number is k270.Hope this helps.",Switching from Desktop to Laptop Keyboard,31
49726,Travis Siegel,2018-10-26 01:55:25.806074125,"Ok, one more, (I promise, this is the last message)You can buy it from tech rabbit for $14.99 at:https://www.techrabbit.com/logitech-k270-wireless-keyboard.html?sku=LOG-K270-BK-B1&condition=271Never heard of techrabbit, so no idea if they're useful or not, but that's the keyboard I have, and it's a pretty good one.  I've dropped mine several times, and the worst I have to show for it is the fact that I lost the battery cover, so I taped over it so the batteries wouldn't fall out. :)",Switching from Desktop to Laptop Keyboard,31
49727,Brian Vogel,2018-10-26 02:10:52.200169167,"Not that I have anything against refurbished (the laptop I'm posting from is a factory refurbished HP) but the Logitech K270 at techrabbit is refurbished.It's one of the Logitech models that has a generously sized context menu key, so it does make it a bit easier to find.-- 
Brian - Windows 10 Home, 64-Bit, Version 1809, Build 17763  
The terrible state of public education has paid huge dividends in ignorance.  Huge.  We now have a country that can be told blatant lies — easily checkable, blatant lies — and I’m not talking about the covert workings of the CIA. When we have a terrorist attack, on September 11, 2001 with 19 men — 15 of them are Saudis — and five minutes later the whole country thinks they’re from Iraq — how can you have faith in the public? This is an easily checkable fact. The whole country is like the O.J. Simpson jurors.
      ~ Fran Lebowitz in Ruminator Magazine interview with Susannah McNeely (Aug/Sept 2005)",Switching from Desktop to Laptop Keyboard,31
49732,Sarah k Alawami,2018-10-26 04:02:30.092679683,"I agree there. Im used to it,  but I don't have to like it lol!",Switching from Desktop to Laptop Keyboard,31
49733,Sarah k Alawami,2018-10-26 04:04:29.023004135,"I love  my insignia keyboard I got from best buy. It was $12. and it's
usb. It's a quite ice keyboard I just love to type on",Switching from Desktop to Laptop Keyboard,31
49742,Lenron,2018-10-26 14:47:43.771180701,Thanks Travis was about to hit up amazon to see if I could find thisone. Woo for a keyboard where I could still get the context key. Thisreally helps with reaper and a could other programs where in somecases shift f10 doesn't work.,Switching from Desktop to Laptop Keyboard,31
19569,Rob,2017-06-06 00:53:11.710638424,"I run a program called Pop Peeper:www.Esumsoft .com/This is an email notifier. When it receives new messages, it pops up balloon tips, or what are called toasts now I guess.Now, however, on windows 10, if you restart Pop Peeper, the notifications it sends out are repeated by NVDA. If you restart the program again, the notifications are repeated three times.The only way to make this stop is by restarting NVDA. I talked to the developer  of this program and he can't repeat this with narrator. I don't know of any other app which regularly sends out balloon tips/toasts in order to test the theory that it is this mechanism which causes the behavior.",Windows 10: Notifications Repeating Themselves,31
19570,Andre Fisher,2017-06-06 00:55:08.036387340,"This is an NVDA issue that I raised. Hopefully, the developers arelooking into this, as I did give a good summary and it isreproduceable, as seen here.",Windows 10: Notifications Repeating Themselves,31
19571,Joseph Lee,2017-06-06 00:55:34.697571717,"Hi,Is this on Creators Update only or on other builds? It appears something oddis going on with event handling, or UIA is sending too many show events inCreators Update (based on my own findings). I'm personally keeping an eye onthis problem myself.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19573,Rob,2017-06-06 01:00:00.618922816,"Joseph Lee <@joslee> wrote:Is this on Creators Update only or on other builds?This is creator update for me, just installed two days ago.Version 1703 (OS Build 15063.332)",Windows 10: Notifications Repeating Themselves,31
19574,Joseph Lee,2017-06-06 01:03:17.666839970,"Hi,You are not the only one with this problem. Somehow, when universal apps arelaunched, UIA believes it should fire multiple events somehow. As I workedon toast notification announcement, I'm looking into this.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19575,Tyler Spivey,2017-06-06 01:08:54.131792898,"This also happens to me.As far as I know, I don't use universal apps.I get this a lot. Dropbox, ownCloud, etc will do it.",Windows 10: Notifications Repeating Themselves,31
19579,Devin Prater,2017-06-06 02:26:39.696784427,"This happens to me also, particularly in Skype. Sent from Mail for Windows 10",Windows 10: Notifications Repeating Themselves,31
19580,Joseph Lee,2017-06-06 02:29:44.770392385,"Hi,For those affected by this: can you try with NVDA 2017.1 (and if possible, 2016.4) to see if folks can duplicate with older releases? So far, I’m getting confusing reports from NVDA and accessibility event watcher (accevent.exe, part of Windows SDK) regarding how many times a certain event is fired.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19581,Rob,2017-06-06 02:31:30.250683100,"Joseph Lee <@joslee> wrote:For those affected by this: can you try with NVDA 2017.1 (and if possible, 2016.4) to see if folks can duplicate with older releases?I'm currently on NVDA 2017.1 so can confirm it happens here.",Windows 10: Notifications Repeating Themselves,31
19582,Joseph Lee,2017-06-06 02:35:20.624713405,"Hi,How about those running 2016.4 (if anyone is running that one at themoment)? If this is the same in that version, chances are that we're dealingwith yet another one of those odd and confusing UI Automation problem wherethe specifications and the practices are walking a parallel road (i.e.feedback on implementation issues is in order).Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19583,Joseph Lee,2017-06-06 02:43:33.310289556,"Hi all,To expand upon my last point regarding specs and practices walking aparallel road: UI Automation is intended to fill the gap in MSAA and presentan updated view of how controls work. Unfortunately, I and other NVDAdevelopers have encountered numerous issues where paper says one thing andcode says something else, and in worst cases, we've seen badly formed UIAimplementations to a point where we had to resort to MSAA (Microsoft Officeapps are prime example of this problem). At other times, the UI Automationtree was in such a bad state that we had to write workaround hacks (notideal, but we resort to this in some cases), and the most recent case wassuppressing ""web content"" announcement in Edge (caused by yet another badlypruned UIA tree in Microsoft Edge). Half of my Windows 10 App Essentialsadd-on code is devoted to UIA workarounds in Windows 10 itself as well as invarious apps, and for one or two cases, fixing the UIA issue meansintroducing bugs in NVDA (a prime example being the fact that modernCalculator repeats whatever you've entered). I can go on all day and talkabout UIA adventures, but I'll stop here, as we have a serious issue totackle regarding toast announcements.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19586,Tea Turković,2017-06-06 05:42:57.781230419,"Hi, 

I have the same problem since NVDA version 2017.1. Unfortunately,
      I don't have instalation of NVDA 2016.4, so I can't see if this
      problem happens with this version of NVDA. 

Kind regards, 

Tea Turkovic 


6.6.2017. u 4:29, Joseph Lee je
      napisao/la:",Windows 10: Notifications Repeating Themselves,31
19587,Joseph Lee,2017-06-06 06:04:15.246629734,"Hi,I have it:http://www.josephsl.net/files/bin/nvda_2016.4.exeYou say this happens in 2017.1? What about 2016.4? If it does not happen with 2016.4, chances are that something might have been introduced in 2017.1 that’s causing this problem, and the most likely explanation might be a commit that became part of a February 2017 master snapshot.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19590,enes sarıbaş,2017-06-06 06:18:00.170728325,"hi,also experiencing this on next snapshot. It is very annoying, as the notification is repeated about 4-5 times.",Windows 10: Notifications Repeating Themselves,31
19591,enes sarıbaş,2017-06-06 06:18:42.683421998,"hi joseph,
this is reproducible with the latest next snapshot.",Windows 10: Notifications Repeating Themselves,31
19602,Tea Turković,2017-06-06 10:23:16.377289145,"Hi, 

I installed NVDA ver. 2016.4, and, interesting, this problem
      continues... 

Kind regards, 

Tea Turkovic


6.6.2017. u 8:04, Joseph Lee je
      napisao/la:",Windows 10: Notifications Repeating Themselves,31
19609,Joseph Lee,2017-06-06 14:42:11.890868886,"Hi,Hmmm… That’s odd indeed. So this tells me that it’s something to do with UIA.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19635,Jessica D,2017-06-06 18:30:46.444120927,"Hi,Yes, I have this issue, multiple times a day.I was using Windows 10, version 1703, with NVDA 2017.1, then 2017.2, and the notification repeat issues occured in both versions, sometimes as many as 7 times. Sent from my iPhone",Windows 10: Notifications Repeating Themselves,31
19636,Ben J. Bloomgren,2017-06-06 18:36:14.863251421,"For me, at least, the creators update has seemed to fix the problem. It had done that for me before I upgraded, but now it doesn’t seem to repeat notifications as it had done before. I’ll monitor. Ben",Windows 10: Notifications Repeating Themselves,31
19637,Andre Fisher,2017-06-06 18:52:10.171622325,"As this issue impacts many users, among other performance issues, Ithink that an NVDA 2017.2.1 release is warranted.",Windows 10: Notifications Repeating Themselves,31
19647,Lino Morales,2017-06-06 20:32:51.964358367,This is been going since NVDA 2015.4 All my toast notifications do this wether it comes from the News app or Cortana when I get notified if my Dodgers or Braves won or lost.,Windows 10: Notifications Repeating Themselves,31
19666,Christopher-Mark Gilland,2017-06-07 14:14:10.823157676,"I can confirm with the 2016 build, as I had a 
portable of it around, that it happens.
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
19667,Christopher-Mark Gilland,2017-06-07 14:14:50.319645726,"Yup, 2016.4 on a USB stick over here is producing 
it.
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
19668,Christopher-Mark Gilland,2017-06-07 14:17:01.343451614,"﻿



Yup, same here. I have a snapshot in the Next 
branch which I tried, hoping it would be fixed, but, yeah... no go.
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
19669,Christopher-Mark Gilland,2017-06-07 14:18:22.130131417,"﻿



Amen!
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
19672,Joseph Lee,2017-06-07 14:34:13.595190669,"Hi,It turns out this isn’t a simple matter of releasing a new version: the needed change breaks DictationBridge add-on, specifically for people using Dragon Vocabulary Editor.Cheers,Joseph",Windows 10: Notifications Repeating Themselves,31
19681,Christopher-Mark Gilland,2017-06-07 21:59:37.226520132,"﻿



Yikes!
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
19683,Jessica D,2017-06-08 00:08:16.204051125,"Hi,Does the notification repitition problem occur with JAWS?Sent from my iPhone",Windows 10: Notifications Repeating Themselves,31
19684,Pranav Lal,2017-06-08 00:25:37.623430238,I echo what Tyler says.Pranav,Windows 10: Notifications Repeating Themselves,31
19723,matthew dyer,2017-06-08 12:05:20.671397607,"No it doesn't.  Only in NVDA.  I am runing a master version whare
      thkis happens.


Matthew",Windows 10: Notifications Repeating Themselves,31
19745,Christopher-Mark Gilland,2017-06-08 22:45:18.254921512,"﻿



No.
---Christopher GillandCo-founder of Genuine Safe Haven 
Ministries
 
http://www.gshministry.org(980) 
500-9575",Windows 10: Notifications Repeating Themselves,31
